ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mueang Phayao,เมืองพะเยา,TH5601,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Chun,จุน,TH5602,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Chiang Kham,เชียงคำ,TH5603,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Chiang Muan,เชียงม่วน,TH5604,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Dok Khamtai,ดอกคำใต้,TH5605,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Pong,ปง,TH5606,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Mae Chai,แม่ใจ,TH5607,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Phu Sang,ภูซาง,TH5608,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
Phu Kamyao,ภูกามยาว,TH5609,Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH
