ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mueang Lamphun,เมืองลำพูน,TH5101,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Mae Tha,แม่ทา,TH5102,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Ban Hong,บ้านโฮ่ง,TH5103,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Li,ลี้,TH5104,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Thung Hua Chang,ทุ่งหัวช้าง,TH5105,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Pa Sang,ป่าซาง,TH5106,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Ban Thi,บ้านธิ,TH5107,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
Wiang Nong Long,เวียงหนองล่อง,TH5108,Lamphun,ลำพูน,TH51,Thailand,ประเทศไทย,TH
