ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Kalasin,กาฬสินธุ์,TH460101,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Nuea,เหนือ,TH460102,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Lup,หลุบ,TH460103,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Phai,ไผ่,TH460104,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Lampao,ลำปาว,TH460105,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Lamphan,ลำพาน,TH460106,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Chiang Khruea,เชียงเครือ,TH460107,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Bueng Wichai,บึงวิชัย,TH460108,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Huai Pho,ห้วยโพธิ์,TH460109,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Phu Po,ภูปอ,TH460111,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Phu Din,ภูดิน,TH460113,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Nong Kung,หนองกุง,TH460115,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Klang Muen,กลางหมื่น,TH460116,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Khamin,ขมิ้น,TH460117,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Phon Thong,โพนทอง,TH460119,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Na Chan,นาจารย์,TH460120,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Lam Khlong,ลำคลอง,TH460121,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Na Mon,นามน,TH460201,Na Mon,นามน,TH4602,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Yot Kaeng,ยอดแกง,TH460202,Na Mon,นามน,TH4602,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Song Plueai,สงเปลือย,TH460203,Na Mon,นามน,TH4602,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Lak Liam,หลักเหลี่ยม,TH460204,Na Mon,นามน,TH4602,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Nong Bua,หนองบัว,TH460205,Na Mon,นามน,TH4602,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Kamalasai,กมลาไสย,TH460301,Kamalasai,กมลาไสย,TH4603,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Lak Mueang,หลักเมือง,TH460302,Kamalasai,กมลาไสย,TH4603,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Phon Ngam,โพนงาม,TH460303,Kamalasai,กมลาไสย,TH4603,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Dong Ling,ดงลิง,TH460304,Kamalasai,กมลาไสย,TH4603,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
Thanya,ธัญญา,TH460305,Kamalasai,กมลาไสย,TH4603,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
