ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Tha Phi Liang,ท่าพี่เลี้ยง,TH720101,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Rua Yai,รั้วใหญ่,TH720102,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Thap Ti Lek,ทับตีเหล็ก,TH720103,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Tha Rahat,ท่าระหัด,TH720104,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Phai Khwang,ไผ่ขวาง,TH720105,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Khok Kho Thao,โคกโคเฒ่า,TH720106,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Don Tan,ดอนตาล,TH720107,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Don Masang,ดอนมะสังข์,TH720108,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Phihan Daeng,พิหารแดง,TH720109,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Don Kamyan,ดอนกำยาน,TH720110,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Don Pho Thong,ดอนโพธิ์ทอง,TH720111,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Ban Pho,บ้านโพธิ์,TH720112,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Sa Kaeo,สระแก้ว,TH720113,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Taling Chan,ตลิ่งชัน,TH720114,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Bang Kung,บางกุ้ง,TH720115,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Sala Khao,ศาลาขาว,TH720116,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Suan Taeng,สวนแตง,TH720117,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Sanam Chai,สนามชัย,TH720118,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Pho Phraya,โพธิ์พระยา,TH720119,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Sanam Khli,สนามคลี,TH720120,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Khao Phra,เขาพระ,TH720201,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Doem Bang,เดิมบาง,TH720202,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Nang Buat,นางบวช,TH720203,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Khao Din,เขาดิน,TH720204,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Pak Nam,ปากน้ำ,TH720205,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Thung Khli,ทุ่งคลี,TH720206,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Khok Chang,โคกช้าง,TH720207,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Hua Khao,หัวเขา,TH720208,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Hua Na,หัวนา,TH720209,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Bo Kru,บ่อกรุ,TH720210,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Wang Si Rat,วังศรีราช,TH720211,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Pa Sakae,ป่าสะแก,TH720212,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Yang Non,ยางนอน,TH720213,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Nong Krathum,หนองกระทุ่ม,TH720214,Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Nong Makha Mong,หนองมะค่าโมง,TH720301,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Dan Chang,ด่านช้าง,TH720302,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Huai Khamin,ห้วยขมิ้น,TH720303,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Ong Phra,องค์พระ,TH720304,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Wang Khan,วังคัน,TH720305,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Nikhom Krasiao,นิคมกระเสียว,TH720306,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Wang Yao,วังยาว,TH720307,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Khok Khram,โคกคราม,TH720401,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Bang Pla Ma,บางปลาม้า,TH720402,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Takha,ตะค่า,TH720403,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Bang Yai,บางใหญ่,TH720404,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Kritsana,กฤษณา,TH720405,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Sali,สาลี,TH720406,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Phai Kong Din,ไผ่กองดิน,TH720407,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Ongkharak,องครักษ์,TH720408,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
Chorakhe Yai,จรเข้ใหญ่,TH720409,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH
