ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Khu Bang Luang,คูบางหลวง,TH130503,Lat Lum Kaeo,ลาดหลุมแก้ว,TH1305,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Khu Khwang,คูขวาง,TH130504,Lat Lum Kaeo,ลาดหลุมแก้ว,TH1305,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Khlong Phra Udom,คลองพระอุดม,TH130505,Lat Lum Kaeo,ลาดหลุมแก้ว,TH1305,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bo Ngoen,บ่อเงิน,TH130506,Lat Lum Kaeo,ลาดหลุมแก้ว,TH1305,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Na Mai,หน้าไม้,TH130507,Lat Lum Kaeo,ลาดหลุมแก้ว,TH1305,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Khu Khot,คูคต,TH130601,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Lat Sawai,ลาดสวาย,TH130602,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bueng Kham Phroi,บึงคำพร้อย,TH130603,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Lam Luk Ka,ลำลูกกา,TH130604,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bueng Thong Lang,บึงทองหลาง,TH130605,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Lam Sai,ลำไทร,TH130606,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bueng Kho Hai,บึงคอไห,TH130607,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Phuet Udom,พืชอุดม,TH130608,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bang Toei,บางเตย,TH130701,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Khlong Khwai,คลองควาย,TH130702,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Sam Khok,สามโคก,TH130703,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Krachaeng,กระแชง,TH130704,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bang Pho Nuea,บางโพธิ์เหนือ,TH130705,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Chiang Rak Yai,เชียงรากใหญ่,TH130706,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Ban Pathum,บ้านปทุม,TH130707,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Ban Ngio,บ้านงิ้ว,TH130708,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Chiang Rak Noi,เชียงรากน้อย,TH130709,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Bang Krabue,บางกระบือ,TH130710,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
Thai Ko,ท้ายเกาะ,TH130711,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
