ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Si That,ศรีธาตุ,TH410901,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Champi,จำปี,TH410902,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Prong,บ้านโปร่ง,TH410903,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Hua Na Kham,หัวนาคำ,TH410904,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Nok Khian,หนองนกเขียน,TH410905,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Yung,นายูง,TH410906,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Tat Thong,ตาดทอง,TH410907,Si That,ศรีธาตุ,TH4109,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Kung Thap Ma,หนองกุงทับม้า,TH411001,Wang Sam Mo,วังสามหมอ,TH4110,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Ya Sai,หนองหญ้าไซ,TH411002,Wang Sam Mo,วังสามหมอ,TH4110,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Bayao,บะยาว,TH411003,Wang Sam Mo,วังสามหมอ,TH4110,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Pha Suk,ผาสุก,TH411004,Wang Sam Mo,วังสามหมอ,TH4110,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Kham Khok Sung,คำโคกสูง,TH411005,Wang Sam Mo,วังสามหมอ,TH4110,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Wang Sam Mo,วังสามหมอ,TH411006,Wang Sam Mo,วังสามหมอ,TH4110,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Si Suttho,ศรีสุทโธ,TH411101,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Dung,บ้านดุง,TH411102,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Dong Yen,ดงเย็น,TH411103,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Phon Sung,โพนสูง,TH411104,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Om Ko,อ้อมกอ,TH411105,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Chan,บ้านจันทน์,TH411106,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Chai,บ้านชัย,TH411107,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Mai,นาไหม,TH411108,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Thon Na Lap,ถ่อนนาลับ,TH411109,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Wang Thong,วังทอง,TH411110,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Muang,บ้านม่วง,TH411111,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Tat,บ้านตาด,TH411112,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Kham,นาคำ,TH411113,Ban Dung,บ้านดุง,TH4111,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Phue,บ้านผือ,TH411701,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Hai Sok,หายโศก,TH411702,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Khuea Nam,เขือน้ำ,TH411703,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Kham Bong,คำบง,TH411704,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Non Thong,โนนทอง,TH411705,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Khao San,ข้าวสาร,TH411706,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Champa Mong,จำปาโมง,TH411707,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Klang Yai,กลางใหญ่,TH411708,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Mueang Phan,เมืองพาน,TH411709,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Kham Duang,คำด้วง,TH411710,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Hua Khu,หนองหัวคู,TH411711,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Kho,บ้านค้อ,TH411712,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Waeng,หนองแวง,TH411713,Ban Phue,บ้านผือ,TH4117,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Ngua,นางัว,TH411801,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nam Som,น้ำโสม,TH411802,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Waeng,หนองแวง,TH411805,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Yuak,บ้านหยวก,TH411806,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Som Yiam,โสมเยี่ยม,TH411807,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Si Samran,ศรีสำราญ,TH411810,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Samakkhi,สามัคคี,TH411812,Nam Som,น้ำโสม,TH4118,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Phen,เพ็ญ,TH411901,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban That,บ้านธาตุ,TH411902,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Phu,นาพู่,TH411903,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Chiang Wang,เชียงหวาง,TH411904,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Sum Sao,สุมเส้า,TH411905,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Bua,นาบัว,TH411906,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Lao,บ้านเหล่า,TH411907,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Chom Si,จอมศรี,TH411908,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Tao Hai,เตาไห,TH411909,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Khok Klang,โคกกลาง,TH411910,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Sang Paen,สร้างแป้น,TH411911,Phen,เพ็ญ,TH4119,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Sang Khom,สร้างคอม,TH412001,Sang Khom,สร้างคอม,TH4120,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Chiang Da,เชียงดา,TH412002,Sang Khom,สร้างคอม,TH4120,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Yuat,บ้านยวด,TH412003,Sang Khom,สร้างคอม,TH4120,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Khok,บ้านโคก,TH412004,Sang Khom,สร้างคอม,TH4120,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Na Sa-At,นาสะอาด,TH412005,Sang Khom,สร้างคอม,TH4120,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Ban Hin Ngom,บ้านหินโงม,TH412006,Sang Khom,สร้างคอม,TH4120,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
Nong Saeng,หนองแสง,TH412101,Nong Saeng,หนองแสง,TH4121,Udon Thani,อุดรธานี,TH41,Thailand,ประเทศไทย,TH
