ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Chong Kham,จองคำ,TH580101,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Huai Pong,ห้วยโป่ง,TH580102,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Pha Bong,ผาบ่อง,TH580103,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Pang Mu,ปางหมู,TH580104,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mok Champae,หมอกจำแป่,TH580105,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Huai Pha,ห้วยผา,TH580106,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Huai Pu Ling,ห้วยปูลิง,TH580109,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,TH5801,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Khun Yuam,ขุนยวม,TH580201,Khun Yuam,ขุนยวม,TH5802,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Ngao,แม่เงา,TH580202,Khun Yuam,ขุนยวม,TH5802,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mueang Pon,เมืองปอน,TH580203,Khun Yuam,ขุนยวม,TH5802,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Yuam Noi,แม่ยวมน้อย,TH580204,Khun Yuam,ขุนยวม,TH5802,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Ki,แม่กิ๊,TH580205,Khun Yuam,ขุนยวม,TH5802,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae U Kho,แม่อูคอ,TH580206,Khun Yuam,ขุนยวม,TH5802,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Wiang Tai,เวียงใต้,TH580301,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Wiang Nuea,เวียงเหนือ,TH580302,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Na Toeng,แม่นาเติง,TH580303,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Hi,แม่ฮี้,TH580304,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Thung Yao,ทุ่งยาว,TH580305,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mueang Paeng,เมืองแปง,TH580306,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Pong Sa,โป่งสา,TH580307,Pai,ปาย,TH5803,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Ban Kat,บ้านกาศ,TH580401,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Sariang,แม่สะเรียง,TH580402,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Khong,แม่คง,TH580403,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Ho,แม่เหาะ,TH580404,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Yuam,แม่ยวม,TH580405,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Sao Hin,เสาหิน,TH580406,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Pa Pae,ป่าแป๋,TH580408,Mae Sariang,แม่สะเรียง,TH5804,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae La Noi,แม่ลาน้อย,TH580501,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae La Luang,แม่ลาหลวง,TH580502,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Tha Pha Pum,ท่าผาปุ้ม,TH580503,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Tho,แม่โถ,TH580504,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Huai Hom,ห้วยห้อม,TH580505,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Na Chang,แม่นาจาง,TH580506,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Santi Khiri,สันติคีรี,TH580507,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Khun Mae La Noi,ขุนแม่ลาน้อย,TH580508,Mae La Noi,แม่ลาน้อย,TH5805,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Sop Moei,สบเมย,TH580601,Sop Moei,สบเมย,TH5806,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Khatuan,แม่คะตวน,TH580602,Sop Moei,สบเมย,TH5806,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Kong Koi,กองก๋อย,TH580603,Sop Moei,สบเมย,TH5806,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
Mae Suat,แม่สวด,TH580604,Sop Moei,สบเมย,TH5806,Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH
