ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
I Pat,อีปาด,TH330310,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Bua Noi,บัวน้อย,TH330311,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Bua,หนองบัว,TH330312,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Du,ดู่,TH330313,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phak Phaeo,ผักแพว,TH330314,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Chan,จาน,TH330315,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Kham Niam,คำเนียม,TH330320,Kanthararom,กันทรารมย์,TH3303,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Bueng Malu,บึงมะลู,TH330401,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Kut Salao,กุดเสลา,TH330402,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Mueang,เมือง,TH330403,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Sang Mek,สังเม็ก,TH330405,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nam Om,น้ำอ้อม,TH330406,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Lalai,ละลาย,TH330407,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Rung,รุง,TH330408,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Trakat,ตระกาจ,TH330409,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Chan Yai,จานใหญ่,TH330411,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phu Ngoen,ภูเงิน,TH330412,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Cham,ชำ,TH330413,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Krachaeng,กระแชง,TH330414,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Non Samran,โนนสำราญ,TH330415,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Ya Lat,หนองหญ้าลาด,TH330416,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Sao Thong Chai,เสาธงชัย,TH330419,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Khanun,ขนุน,TH330420,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Suan Kluai,สวนกล้วย,TH330421,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Wiang Nuea,เวียงเหนือ,TH330423,Kantharalak,กันทรลักษ์,TH3304,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
