ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Non Than,โนนทัน,TH400408,Nong Ruea,หนองเรือ,TH4004,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Non Sa-At,โนนสะอาด,TH400409,Nong Ruea,หนองเรือ,TH4004,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Ban Phue,บ้านผือ,TH400410,Nong Ruea,หนองเรือ,TH4004,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Chum Phae,ชุมแพ,TH400501,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Non Han,โนนหัน,TH400502,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Nong Thum,นาหนองทุ่ม,TH400503,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Non Udom,โนนอุดม,TH400504,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Khua Riang,ขัวเรียง,TH400505,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Phai,หนองไผ่,TH400506,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Chai So,ไชยสอ,TH400507,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Wang Hin Lat,วังหินลาด,TH400508,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Phiang,นาเพียง,TH400509,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Khiat,หนองเขียด,TH400510,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Sao Lao,หนองเสาเล้า,TH400511,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Non Sa-At,โนนสะอาด,TH400512,Chum Phae,ชุมแพ,TH4005,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Si Chomphu,สีชมพู,TH400601,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Si Suk,ศรีสุข,TH400602,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Chan,นาจาน,TH400603,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Wang Phoem,วังเพิ่ม,TH400604,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Sam Yang,ซำยาง,TH400605,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Daeng,หนองแดง,TH400606,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Dong Lan,ดงลาน,TH400607,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Boribun,บริบูรณ์,TH400608,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Ban Mai,บ้านใหม่,TH400609,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Phu Han,ภูห่าน,TH400610,Si Chomphu,สีชมพู,TH4006,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nam Phong,น้ำพอง,TH400701,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Wang Chai,วังชัย,TH400702,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Kung,หนองกุง,TH400703,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Bua Yai,บัวใหญ่,TH400704,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Sa-At,สะอาด,TH400705,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Muang Wan,ม่วงหวาน,TH400706,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Ban Kham,บ้านขาม,TH400707,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Bua Ngoen,บัวเงิน,TH400708,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Sai Mun,ทรายมูล,TH400709,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Tha Krasoem,ท่ากระเสริม,TH400710,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Phang Thui,พังทุย,TH400711,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Kut Nam Sai,กุดน้ำใส,TH400712,Nam Phong,น้ำพอง,TH4007,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Khok Sung,โคกสูง,TH400801,Ubolratana,อุบลรัตน์,TH4008,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Ban Dong,บ้านดง,TH400802,Ubolratana,อุบลรัตน์,TH4008,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Khuean Ubolratana,เขื่อนอุบลรัตน์,TH400803,Ubolratana,อุบลรัตน์,TH4008,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Kham,นาคำ,TH400804,Ubolratana,อุบลรัตน์,TH4008,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Si Suk Samran,ศรีสุขสำราญ,TH400805,Ubolratana,อุบลรัตน์,TH4008,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Thung Pong,ทุ่งโป่ง,TH400806,Ubolratana,อุบลรัตน์,TH4008,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Ko,หนองโก,TH400901,Kranuan,กระนวน,TH4009,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Kung Yai,หนองกุงใหญ่,TH400902,Kranuan,กระนวน,TH4009,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Huai Chot,ห้วยโจด,TH400905,Kranuan,กระนวน,TH4009,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Huai Yang,ห้วยยาง,TH400906,Kranuan,กระนวน,TH4009,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Ban Fang,บ้านฝาง,TH400907,Kranuan,กระนวน,TH4009,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Dun Sat,ดูนสาด,TH400909,Kranuan,กระนวน,TH4009,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
