ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mahachai,มหาชัย,TH740101,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Tha Chalom,ท่าฉลอม,TH740102,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Krok Krak,โกรกกราก,TH740103,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Ban Bo,บ้านบ่อ,TH740104,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Bang Thorat,บางโทรัด,TH740105,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Kalong,กาหลง,TH740106,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Na Khok,นาโคก,TH740107,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Tha Chin,ท่าจีน,TH740108,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Na Di,นาดี,TH740109,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Tha Sai,ท่าทราย,TH740110,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Khok Krabue,คอกกระบือ,TH740111,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Bang Nam Chuet,บางน้ำจืด,TH740112,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Phanthai Norasing,พันท้ายนรสิงห์,TH740113,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Khok Kham,โคกขาม,TH740114,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Ban Ko,บ้านเกาะ,TH740115,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Bang Krachao,บางกระเจ้า,TH740116,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Bang Ya Phraek,บางหญ้าแพรก,TH740117,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Chai Mongkhon,ชัยมงคล,TH740118,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Talat Krathum Baen,ตลาดกระทุ่มแบน,TH740201,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Om Noi,อ้อมน้อย,TH740202,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Tha Mai,ท่าไม้,TH740203,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Suan Luang,สวนหลวง,TH740204,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Bang Yang,บางยาง,TH740205,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Khlong Maduea,คลองมะเดื่อ,TH740206,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Nong Nok Khai,หนองนกไข่,TH740207,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Don Kai Di,ดอนไก่ดี,TH740208,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Khae Rai,แคราย,TH740209,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Tha Sao,ท่าเสา,TH740210,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Ban Phaeo,บ้านแพ้ว,TH740301,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Lak Sam,หลักสาม,TH740302,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Yok Krabat,ยกกระบัตร,TH740303,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Rong Khe,โรงเข้,TH740304,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Nong Song Hong,หนองสองห้อง,TH740305,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Nong Bua,หนองบัว,TH740306,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Lak Song,หลักสอง,TH740307,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Chet Rio,เจ็ดริ้ว,TH740308,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Khlong Tan,คลองตัน,TH740309,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Amphaeng,อำแพง,TH740310,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Suan Som,สวนส้ม,TH740311,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
Kaset Phatthana,เกษตรพัฒนา,TH740312,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
