ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mae Klong,แม่กลอง,TH750101,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Khan Taek,บางขันแตก,TH750102,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Lat Yai,ลาดใหญ่,TH750103,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Ban Prok,บ้านปรก,TH750104,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Kaeo,บางแก้ว,TH750105,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Thai Hat,ท้ายหาด,TH750106,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Laem Yai,แหลมใหญ่,TH750107,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Khlong Khoen,คลองเขิน,TH750108,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Khlong Khon,คลองโคน,TH750109,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Nang Takhian,นางตะเคียน,TH750110,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Chakreng,บางจะเกร็ง,TH750111,Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Kradang Nga,กระดังงา,TH750201,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Sakae,บางสะแก,TH750202,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Yi Rong,บางยี่รงค์,TH750203,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Rong Hip,โรงหีบ,TH750204,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Khonthi,บางคนที,TH750205,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Don Manora,ดอนมะโนรา,TH750206,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Phrom,บางพรม,TH750207,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Kung,บางกุ้ง,TH750208,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Chom Pluak,จอมปลวก,TH750209,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Nok Khwaek,บางนกแขวก,TH750210,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Yai Phaeng,ยายแพง,TH750211,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
Bang Krabue,บางกระบือ,TH750212,Bang Khonthi,บางคนที,TH7502,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH
