ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Nakhon Nayok,นครนายก,TH260101,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Tha Chang,ท่าช้าง,TH260102,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ban Yai,บ้านใหญ่,TH260103,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Wang Krachom,วังกระโจม,TH260104,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Tha Sai,ท่าทราย,TH260105,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Don Yo,ดอนยอ,TH260106,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Si Chula,ศรีจุฬา,TH260107,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Dong Lakhon,ดงละคร,TH260108,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Si Nawa,ศรีนาวา,TH260109,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Sarika,สาริกา,TH260110,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Hin Tang,หินตั้ง,TH260111,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Khao Phra,เขาพระ,TH260112,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Phrommani,พรหมณี,TH260113,Mueang Nakhon Nayok,เมืองนครนายก,TH2601,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ko Wai,เกาะหวาย,TH260201,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ko Pho,เกาะโพธิ์,TH260202,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Pak Phli,ปากพลี,TH260203,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Khok Kruat,โคกกรวด,TH260204,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Tha Ruea,ท่าเรือ,TH260205,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Nong Saeng,หนองแสง,TH260206,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Na Hin Lat,นาหินลาด,TH260207,Pak Phli,ปากพลี,TH2602,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ban Na,บ้านนา,TH260301,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ban Phrao,บ้านพร้าว,TH260302,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ban Phrik,บ้านพริก,TH260303,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Asa,อาษา,TH260304,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Thong Lang,ทองหลาง,TH260305,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Bang O,บางอ้อ,TH260306,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Phikun Ok,พิกุลออก,TH260307,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Pa Kha,ป่าขะ,TH260308,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Khao Phoem,เขาเพิ่ม,TH260309,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Si Ka-Ang,ศรีกะอาง,TH260310,Ban Na,บ้านนา,TH2603,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Phra Achan,พระอาจารย์,TH260401,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Bueng San,บึงศาล,TH260402,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Sisa Krabue,ศีรษะกระบือ,TH260403,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Pho Thaen,โพธิ์แทน,TH260404,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Bang Sombun,บางสมบูรณ์,TH260405,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Sai Mun,ทรายมูล,TH260406,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Bang Pla Kot,บางปลากด,TH260407,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Bang Luk Suea,บางลูกเสือ,TH260408,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Ongkharak,องครักษ์,TH260409,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Chumphon,ชุมพล,TH260410,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
Khlong Yai,คลองใหญ่,TH260411,Ongkharak,องครักษ์,TH2604,Nakhon Nayok,นครนายก,TH26,Thailand,ประเทศไทย,TH
