ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Tha Mai,ท่าไม้,TH710504,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Takhram En,ตะคร้ำเอน,TH710505,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Tha Maka,ท่ามะกา,TH710506,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Tha Ruea,ท่าเรือ,TH710507,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Khok Tabong,โคกตะบอง,TH710508,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Don Khamin,ดอนขมิ้น,TH710509,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Ulok Si Muen,อุโลกสี่หมื่น,TH710510,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Khao Sam Sip Hap,เขาสามสิบหาบ,TH710511,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Phra Thaen,พระแท่น,TH710512,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Wai Niao,หวายเหนียว,TH710513,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Saen To,แสนตอ,TH710514,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Sanam Yae,สนามแย้,TH710515,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Tha Sao,ท่าเสา,TH710516,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Nong Lan,หนองลาน,TH710517,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
