ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Bueng Phra,บึงพระ,TH650118,Mueang Phitsanulok,เมืองพิษณุโลก,TH6501,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Phai Kho Don,ไผ่ขอดอน,TH650119,Mueang Phitsanulok,เมืองพิษณุโลก,TH6501,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ngio Ngam,งิ้วงาม,TH650120,Mueang Phitsanulok,เมืองพิษณุโลก,TH6501,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nakhon Thai,นครไทย,TH650201,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nong Kathao,หนองกะท้าว,TH650202,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Yaeng,บ้านแยง,TH650203,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Noen Phoem,เนินเพิ่ม,TH650204,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Na Bua,นาบัว,TH650205,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nakhon Chum,นครชุม,TH650206,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nam Kum,น้ำกุ่ม,TH650207,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Yang Klon,ยางโกลน,TH650208,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bo Pho,บ่อโพธิ์,TH650209,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Phrao,บ้านพร้าว,TH650210,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Huai Hia,ห้วยเฮี้ย,TH650211,Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Pa Daeng,ป่าแดง,TH650301,Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Chat Trakan,ชาติตระการ,TH650302,Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Suan Miang,สวนเมี่ยง,TH650303,Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Dong,บ้านดง,TH650304,Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bo Phak,บ่อภาค,TH650305,Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Tha Sakae,ท่าสะแก,TH650306,Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bang Rakam,บางระกำ,TH650401,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Plak Raet,ปลักแรด,TH650402,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Phan Sao,พันเสา,TH650403,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang I Thok,วังอิทก,TH650404,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bueng Kok,บึงกอก,TH650405,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nong Kula,หนองกุลา,TH650406,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Chum Saeng Songkhram,ชุมแสงสงคราม,TH650407,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nikhom Phatthana,นิคมพัฒนา,TH650408,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bo Thong,บ่อทอง,TH650409,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Tha Nang Ngam,ท่านางงาม,TH650410,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Khui Muang,คุยม่วง,TH650411,Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bang Krathum,บางกระทุ่ม,TH650501,Bang Krathum,บางกระทุ่ม,TH6505,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Rai,บ้านไร่,TH650502,Bang Krathum,บางกระทุ่ม,TH6505,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Khok Salut,โคกสลุด,TH650503,Bang Krathum,บางกระทุ่ม,TH6505,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
