ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Na Phueng,นาพึง,TH420603,Na Haeo,นาแห้ว,TH4206,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Na Mala,นามาลา,TH420604,Na Haeo,นาแห้ว,TH4206,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Lao Ko Hok,เหล่ากอหก,TH420605,Na Haeo,นาแห้ว,TH4206,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nong Bua,หนองบัว,TH420701,Phu Ruea,ภูเรือ,TH4207,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Tha Sala,ท่าศาลา,TH420702,Phu Ruea,ภูเรือ,TH4207,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Rong Chik,ร่องจิก,TH420703,Phu Ruea,ภูเรือ,TH4207,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pla Ba,ปลาบ่า,TH420704,Phu Ruea,ภูเรือ,TH4207,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Lat Khang,ลาดค่าง,TH420705,Phu Ruea,ภูเรือ,TH4207,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Santom,สานตม,TH420706,Phu Ruea,ภูเรือ,TH4207,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Tha Li,ท่าลี่,TH420801,Tha Li,ท่าลี่,TH4208,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nong Phue,หนองผือ,TH420802,Tha Li,ท่าลี่,TH4208,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
A Hi,อาฮี,TH420803,Tha Li,ท่าลี่,TH4208,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nam Khaem,น้ำแคม,TH420804,Tha Li,ท่าลี่,TH4208,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Khok Yai,โคกใหญ่,TH420805,Tha Li,ท่าลี่,TH4208,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nam Thun,น้ำทูน,TH420806,Tha Li,ท่าลี่,TH4208,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Wang Saphung,วังสะพุง,TH420901,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Sai Khao,ทรายขาว,TH420902,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nong Ya Plong,หนองหญ้าปล้อง,TH420903,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nong Ngio,หนองงิ้ว,TH420904,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pak Puan,ปากปวน,TH420905,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pha Noi,ผาน้อย,TH420906,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pha Bing,ผาบิ้ง,TH420910,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Khao Luang,เขาหลวง,TH420911,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Khok Khamin,โคกขมิ้น,TH420912,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Si Songkhram,ศรีสงคราม,TH420913,Wang Saphung,วังสะพุง,TH4209,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Si Than,ศรีฐาน,TH421001,Phu Kradueng,ภูกระดึง,TH4210,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pha Nok Khao,ผานกเค้า,TH421005,Phu Kradueng,ภูกระดึง,TH4210,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Phu Kradueng,ภูกระดึง,TH421007,Phu Kradueng,ภูกระดึง,TH4210,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Huai Som,ห้วยส้ม,TH421010,Phu Kradueng,ภูกระดึง,TH4210,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Phu Ho,ภูหอ,TH421101,Phu Luang,ภูหลวง,TH4211,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nong Khan,หนองคัน,TH421102,Phu Luang,ภูหลวง,TH4211,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Huai Si Siat,ห้วยสีเสียด,TH421104,Phu Luang,ภูหลวง,TH4211,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Loei Wang Sai,เลยวังไสย์,TH421105,Phu Luang,ภูหลวง,TH4211,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Kaeng Si Phum,แก่งศรีภูมิ,TH421106,Phu Luang,ภูหลวง,TH4211,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
