ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mueang Phitsanulok,เมืองพิษณุโลก,TH6501,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nakhon Thai,นครไทย,TH6502,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Chat Trakan,ชาติตระการ,TH6503,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bang Rakam,บางระกำ,TH6504,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Bang Krathum,บางกระทุ่ม,TH6505,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Phrom Phiram,พรหมพิราม,TH6506,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
