ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mueang Mukdahan,เมืองมุกดาหาร,TH4901,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
Nikhom Kham Soi,นิคมคำสร้อย,TH4902,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
Don Tan,ดอนตาล,TH4903,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
Dong Luang,ดงหลวง,TH4904,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
Khamcha-I,คำชะอี,TH4905,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
Wan Yai,หว้านใหญ่,TH4906,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
Nong Sung,หนองสูง,TH4907,Mukdahan,มุกดาหาร,TH49,Thailand,ประเทศไทย,TH
