ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mueang Phetchaburi,เมืองเพชรบุรี,TH7601,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Khao Yoi,เขาย้อย,TH7602,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Nong Ya Plong,หนองหญ้าปล้อง,TH7603,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Cha-Am,ชะอำ,TH7604,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Tha Yang,ท่ายาง,TH7605,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Ban Lat,บ้านลาด,TH7606,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Ban Laem,บ้านแหลม,TH7607,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
Kaeng Krachan,แก่งกระจาน,TH7608,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH
